ID,Tau,City,Town,Village,Q01,Q02,Q03,Q04,Q05,Q06,Q07,A1,A1A,A1B,A1C,A2,A3,A4,A4A,B1,B1A_1,B1A_2,B1A_3,B1A_4,B1A_5,B1A_6,B1A_7,B1A_8,B2,B3,B3A,B3B_1,B3B_2,B3B_3,B3B_4,B3B_5,B3B_6,B3B_7,B3B_8,B3B_9,B3B_10,B3B_11,B4,B5,B5A,B5B,B6_1,B6_2,B6_3,B6_4,B6_5,B6_6,B6_7,B6_8,B6_9,B6_10,B6_11,B6_12,B6_13,B6_14,B7,C1,C2,C3,D1,D2,D3,D4,D5,D6,D7,E1,E2,E3,E4,F1,F2,F3,F4,F5,G1,G2,G3,H1,H1A,H1B,H1C,H1D,H1E,H2,H2A,H2B,H3,H4,H5,H5A,H6,H7,H8,H8A,H9,H9A,J1,J2,J3,J3A,J4,J4A,J5A,J5B,J6A,J6B,J6C,J6D,K1,K1A,K1B,K1C,K1D,K2,K2A,K2B,K2C,K2D,K3,K3A,K3B,K3C,K3D,K4,K4A,K4B,K4C,K4D,K5,K6,K7,K7A,K7B,K7C,K7D,M1,M2,M3,M4,M4A,M5,M5A,M6,M7,N1,N1A,N1B,N1C,N2,N2A,P1,P1A,P2,P2A,P3,P3A,Q1,Q1A,Q1B,Q1C,Q1D,Q2,Q3,R1,R2,S1,S2,S3,S4,S5,S5A,S5B,S5C,S5D,S6,S6A,S6B,S6BB,S7,S7A,S7B,S8,S9,S10,S10A,S10B,S11,S12,S12A,S13,S13A,S14,S15,S16,S17,Q166,Q167,S18,S19,T1_1,T1_2,T1_3,T1_4,T1_5,T1_6,T1_7,T1_8,T1_9,T2A,T2B,T2C,T2D,T2E,T2EE_1,T2EE_2,T2EE_3,T2EE_4,T2EE_5,T2EE_6,T2EE_7,T2EE_8,T2EE_9,T2EE_10,T2F,T2FF_1,T2FF_2,T2FF_3,T2FF_4,T2FF_5,T2FF_6,T2FF_7,T2FF_8,T2FF_9,T2FF_10,T2G,T2GG_1,T2GG_2,T2GG_3,T2GG_4,T2GG_5,T2GG_6,T2GG_7,T2GG_8,T2GG_9,T2GG_10,T3,T4,T5,T6,T7,T8,T9_1,T9_2,T9_3,T9_4,T9_5,T9A,T10,Q192,Q193,SEX,AGE,EDU,Arear,w
1010301404114,1,1,103,103014,44,3,7,13,7,20,15,2,7,7,1,1,5,7,6,3,3,5,7,99,99,99,99,99,2,2,99,2,11,99,99,99,99,99,99,99,99,99,92,4,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,2,3,6,4,4,3,1,3,1,2,3,3,2,2,2,4,1,4,4,1,1,2,1,1,2,112,999,99,999,1,99,92,1,5,93,99,2,2,1,2,1,2,1,7,104,92,501,92,7,8,7,8,8,5,5,9,2,7,2,3,5,5,6,5,8,7,5,7,5,9,8,4,8,5,1,1,4,6,4,7,4,1,3,5,2,3,3,3,2,2,1,99,2,3,2,8,1,1,1,2,2,2,2,2,1,1,3,2,2,1,1,64,2,2,10,2,1,1,2,2,3,2,3,1,3042,9999,1,6,99,9999,9999,99,1,4,0,3,1,1,8,2,1,20,59,2,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,1,5,3,4,3,1,99,99,99,99,99,99,1052,6,2,2,4,1,1.00240235051172
1010302100507,1,1,103,103021,25,2,7,12,6,15,5,1,1,2,2,8,92,1,7,3,1,99,99,99,99,99,99,99,2,2,99,92,99,99,99,99,99,99,99,99,99,99,99,3,2,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,2,3,5,3,3,3,2,98,2,96,96,3,2,2,96,1,2,3,4,1,1,1,3,1,95,999,999,99,999,2,95,99,1,91,93,99,2,1,96,99,2,99,1,21,998,99,999,99,6,6,6,5,6,4,5,7,3,7,3,5,7,5,7,5,3,5,5,5,5,9,7,5,7,5,1,96,5,3,7,3,7,2,97,6,3,96,3,3,2,2,2,2,99,99,3,3,3,3,1,1,96,96,1,3,3,1,3,2,96,2,2,69,1,1,13,2,2,2,2,2,1,1,99,1,4012,9999,1,6,99,9999,9999,99,1,2,0,0,0,2,7,1,1,15,30,1,1,1,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,1,4,3,4,3,90,99,99,99,99,99,99,1075,6,1,1,5,1,1.03234055762538
1010302100810,1,1,103,103021,38,1,7,9,3,15,24,2,6,7,7,99,6,6,9,2,3,99,99,99,99,99,99,99,1,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,2,3,99,99,99,99,99,99,99,99,99,99,99,99,1,2,9,1,3,2,2,3,2,3,3,3,2,3,2,1,3,4,5,1,1,2,98,1,1,217,999,99,999,1,99,2,1,5,93,99,2,2,96,99,1,1,1,6,201,92,508,1,7,3,6,6,3,2,5,8,5,6,5,5,7,5,7,5,7,5,7,4,5,5,5,5,3,7,2,2,5,3,6,4,6,1,2,4,2,2,3,3,3,3,1,99,2,2,3,7,2,1,1,2,2,96,2,3,2,2,2,3,3,2,4,47,2,2,4,98,2,2,2,2,2,3,3,1,9092,9999,1,1,2,9092,9999,1,2,6,0,0,0,2,7,1,2,16,2,2,1,3,99,99,99,99,99,99,99,99,2,2,2,1,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,2,4,2,3,3,1,99,99,99,99,99,99,1075,6,2,4,1,1,.844774718870125
1010302100814,1,1,103,103021,40,3,7,21,1,22,10,2,7,1,1,4,5,1,2,2,1,3,7,99,99,99,99,99,1,2,99,92,99,99,99,99,99,99,99,99,99,99,99,2,2,99,2,3,7,99,99,99,99,99,99,99,99,99,99,99,1,4,92,1,3,2,1,4,96,4,4,2,96,3,3,1,3,4,3,96,1,1,1,1,2,108,999,99,999,2,4,99,92,92,1,1,2,92,1,3,1,2,1,33,409,1,106,2,3,7,0,7,8,5,6,7,4,7,4,5,8,98,6,98,5,5,98,6,98,7,8,3,8,2,96,3,7,8,3,8,2,2,4,5,2,3,3,4,2,3,1,99,1,3,7,2,3,1,2,2,96,2,2,3,1,1,3,2,2,96,1,74,3,3,11,2,2,2,2,2,1,1,99,1,20,9999,6,6,99,9999,9999,99,1,3,0,0,0,2,5,2,1,22,50,2,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,1,2,1,4,4,90,99,99,99,99,99,90,1075,6,2,1,5,1,1.05655181924598
1010302101103,1,1,103,103021,21,1,7,21,1,19,24,2,7,7,7,99,6,6,9,3,3,99,99,99,99,99,99,99,1,2,99,92,99,99,99,99,99,99,99,99,99,99,99,1,2,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,6,13,3,3,3,3,2,3,96,2,2,2,2,1,3,5,5,1,1,1,1,1,1,216,999,99,999,1,99,92,1,5,3,2,2,2,1,2,1,1,24,9,201,1,202,1,9,4,8,7,6,6,4,8,1,9,2,3,9,2,8,2,10,3,8,3,8,1,9,3,4,2,2,3,98,98,98,98,98,1,3,4,3,3,3,3,3,4,1,99,2,1,1,7,4,1,1,2,2,96,2,3,2,2,2,3,2,2,4,47,2,2,10,2,2,2,2,2,5,3,5,99,1022,9999,1,1,2,31,9999,8,6,4,1,5,5,2,8,1,2,19,45,1,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,1,4,1,4,4,2,99,99,99,99,99,1,1075,6,1,4,4,1,.775700483973994
1010302101501,1,1,103,103021,40,2,7,12,6,16,0,7,7,7,7,99,6,92,99,4,99,99,99,99,99,99,99,99,4,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,98,97,9,98,98,98,2,98,98,98,98,98,3,3,3,98,2,2,2,96,1,1,98,2,99,999,999,92,999,99,99,99,93,93,93,99,2,93,2,99,2,99,31,992,998,99,999,99,98,98,98,98,98,98,1,9,1,9,1,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,3,98,2,2,3,3,3,98,2,2,99,99,5,5,2,1,3,98,2,96,2,96,2,2,2,2,3,97,3,28,2,2,4,2,2,2,2,2,1,3,2,1,60,8042,7,1,98,50,9012,5,2,2,0,1,1,2,1,1,1,16,40,1,2,10,99,99,99,99,99,99,99,99,2,2,2,1,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,4,5,3,3,2,1,99,99,99,99,99,99,1075,6,1,5,1,1,.78521760826911
1010302101713,1,1,103,103021,31,1,7,9,3,14,30,3,7,1,1,1,6,1,2,2,1,5,99,99,99,99,99,99,2,2,99,92,99,99,99,99,99,99,99,99,99,99,99,2,2,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,2,3,92,3,2,2,1,3,1,3,3,3,3,3,98,4,3,2,2,96,3,98,98,1,2,998,999,99,999,2,7,99,1,2,1,91,2,91,2,99,2,99,998,999,501,92,998,99,5,5,4,2,6,3,98,7,4,6,4,8,5,5,4,3,5,6,5,6,5,8,7,5,6,5,2,96,98,5,5,5,5,2,96,98,2,3,97,2,3,2,2,2,99,99,5,5,3,1,1,98,96,96,97,3,98,96,3,2,4,97,3,68,2,2,8,2,1,2,2,2,1,2,2,1,5012,9999,1,6,99,9999,9999,99,2,6,0,7,0,2,98,2,2,15,1,2,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,2,5,3,4,3,90,99,99,99,99,99,99,1075,6,2,1,3,1,1.29471586451324
1010302102702,1,1,103,103021,27,3,7,19,6,12,24,1,1,7,2,4,2,1,7,2,1,99,99,99,99,99,99,99,3,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,2,3,9,1,3,3,2,2,3,1,3,2,1,2,1,1,1,4,4,1,1,1,2,1,2,203,999,99,999,2,4,99,2,5,1,1,1,1,1,1,1,2,1,9,501,2,302,2,6,9,6,7,9,8,5,5,3,5,3,5,5,6,5,6,9,9,5,9,5,9,9,5,9,5,1,1,98,98,98,98,98,2,3,5,3,3,3,3,3,3,2,1,1,2,9,6,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,41,2,2,5,2,2,2,2,2,4,3,2,1,9012,9999,1,1,2,9012,9999,1,2,4,0,0,0,2,3,2,1,12,51,1,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,1,4,2,3,3,2,99,99,99,99,99,2,1075,6,1,4,2,1,.997866856930621
1010302800514,1,1,103,103028,25,1,7,20,7,10,43,2,1,7,7,99,5,13,6,2,3,5,99,99,99,99,99,99,1,1,2,2,7,99,99,99,99,99,99,99,99,99,92,4,99,99,3,10,99,99,99,99,99,99,99,99,99,99,99,99,1,3,7,2,1,1,1,3,2,2,2,3,1,2,2,2,2,4,5,2,1,1,1,1,2,213,999,99,999,2,6,99,2,91,1,1,2,4,2,99,1,2,2,1,201,2,302,2,6,9,5,3,9,8,5,6,0,8,4,5,7,7,5,5,5,5,5,5,5,8,8,4,9,5,1,3,5,4,8,5,8,2,3,5,2,3,2,3,3,3,2,2,99,99,7,2,1,1,2,2,1,1,1,3,1,1,1,1,2,2,2,64,2,1,13,2,2,2,2,2,1,3,2,2,4012,9999,1,6,99,9999,9999,99,1,3,0,5,0,2,2,2,1,11,8,2,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,1,6,3,1,4,1,99,99,99,99,99,99,1071,6,2,2,5,1,.918610408044032
1010302800601,1,1,103,103028,66,1,7,2,3,20,50,7,7,7,7,99,92,92,99,4,99,99,99,99,99,99,99,99,95,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,1,2,98,6,3,4,2,4,2,2,4,3,3,3,3,97,4,5,5,2,1,1,2,1,1,301,999,99,999,1,99,92,1,5,2,2,2,2,1,2,1,1,992,999,510,1,201,1,10,98,10,10,0,0,5,10,1,10,1,10,98,10,5,10,98,98,10,95,10,10,98,5,98,5,2,2,98,98,98,98,98,1,1,2,1,4,4,4,4,4,1,99,2,1,0,10,2,1,1,2,2,1,2,1,2,2,1,4,5,1,4,30,2,2,95,2,98,2,2,2,1,3,2,1,9012,9999,1,1,3,31,9999,8,1,3,1,0,0,2,1,4,1,21,56,1,4,3,99,99,99,99,99,99,99,99,2,2,1,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9991,9999,9999,9999,9999,9999,9999,9999,9999,9999,3,4,4,5,3,3,12,13,99,99,99,99,4,1071,6,1,5,9,1,.783764671512624
1010302802206,1,1,103,103028,32,1,7,2,3,19,33,3,2,2,1,2,5,1,8,3,1,99,99,99,99,99,99,99,2,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,1,3,99,99,99,99,99,99,99,99,99,99,99,99,3,3,6,4,2,2,2,2,2,2,2,3,2,2,3,1,2,3,4,2,1,1,1,1,95,999,999,99,999,2,95,99,2,1,3,4,2,4,2,99,2,99,32,1,998,99,999,99,6,6,5,5,6,5,5,5,5,5,4,3,6,5,5,6,4,6,7,5,6,6,5,5,3,6,1,3,5,5,7,5,6,2,4,5,3,3,3,3,3,3,2,2,99,99,5,4,4,4,4,4,1,1,2,3,3,2,3,3,3,95,2,66,1,2,10,2,2,2,2,2,1,1,99,1,2012,9999,1,6,99,9999,9999,99,1,4,0,2,0,2,98,2,1,20,5,1,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,2,3,2,3,3,1,99,99,99,99,99,99,1071,6,1,2,4,1,.979431943272572
1010302802309,1,1,103,103028,39,3,7,22,2,18,3,3,7,7,1,2,5,1,92,2,3,99,99,99,99,99,99,99,1,2,99,6,99,99,99,99,99,99,99,99,99,99,92,2,2,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,1,2,92,1,2,2,1,3,2,2,3,3,3,3,3,2,2,3,5,2,1,1,2,1,2,204,999,99,999,2,9,99,2,1,1,1,1,1,1,1,1,2,992,999,998,99,999,99,2,8,2,2,10,10,10,8,2,9,1,1,98,98,1,98,1,1,98,1,98,9,9,98,9,98,1,3,98,98,98,98,98,2,4,3,2,4,2,3,2,2,1,99,1,1,10,1,1,98,2,1,1,2,1,2,1,1,1,2,2,2,3,33,2,2,6,2,2,2,2,2,3,3,2,1,33,9999,8,3,3,9991,5012,91,1,7,2,0,0,2,3,1,1,18,42,2,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,3,5,3,3,2,3,99,99,99,99,40,4,1071,6,2,5,2,1,.971532524711409
1010304300204,1,1,103,103043,39,3,7,18,5,22,11,5,7,7,7,99,6,6,9,2,3,5,99,99,99,99,99,99,1,2,99,7,99,99,99,99,99,99,99,99,99,99,92,4,99,99,13,99,99,99,99,99,99,99,99,99,99,99,99,99,1,2,91,91,98,2,2,3,2,2,2,3,98,2,98,4,2,2,3,1,1,1,1,1,1,303,999,99,999,1,99,2,1,93,2,2,2,2,1,2,1,1,36,1,201,92,992,99,7,5,7,7,2,2,6,6,6,8,5,5,5,5,6,6,6,6,6,6,6,8,8,8,8,8,3,2,6,5,6,5,6,1,2,4,2,3,3,3,2,3,1,99,2,2,5,8,2,1,1,2,2,2,2,98,3,3,3,2,3,2,3,48,2,2,6,1,1,2,2,2,1,3,2,1,7032,9999,1,1,2,31,9999,8,2,4,0,0,0,2,4,1,1,22,50,1,4,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,3,4,2,3,3,1,99,99,99,99,99,99,1069,6,1,3,2,1,1.17295674046965
1010304300207,1,1,103,103043,28,2,7,8,2,21,24,5,7,7,7,99,7,92,99,1,1,99,99,99,99,99,99,99,1,2,99,10,99,99,99,99,99,99,99,99,99,99,92,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,2,4,92,1,3,3,3,3,2,2,2,1,1,1,1,1,2,3,4,2,1,3,2,1,2,101,999,99,999,2,2,99,93,93,1,1,1,1,1,1,1,2,2,1,201,2,409,2,0,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,1,1,5,5,5,5,5,2,3,1,4,4,3,3,1,3,1,99,1,2,8,0,1,1,2,1,1,2,2,3,1,3,3,2,2,2,2,66,6,1,8,2,2,2,2,2,2,2,5,99,1032,9999,1,1,3,5012,9999,1,1,5,1,3,15,2,5,1,1,21,52,1,1,5,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,2,4,3,3,2,4,99,99,99,99,99,5,1069,6,1,2,3,1,1.0998848418848
1010304300712,1,1,103,103043,38,2,7,9,3,21,26,1,2,2,2,1,5,1,2,3,1,5,99,99,99,99,99,99,1,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,1,4,7,1,2,2,2,3,2,2,3,3,1,1,1,98,1,5,5,1,1,1,2,1,2,302,999,99,999,2,1,99,2,2,1,1,1,1,1,1,1,2,1,22,104,2,501,2,6,8,2,4,9,10,8,8,4,9,4,8,8,6,9,9,10,10,3,9,5,6,7,7,2,6,1,1,7,8,6,9,5,2,3,3,3,3,2,3,4,3,1,99,1,2,8,3,1,1,95,95,2,2,1,3,1,1,1,1,1,2,4,47,2,2,8,2,2,2,2,2,1,3,1,1,3042,9999,1,1,2,7022,9999,1,1,5,1,2,0,2,7,1,1,22,4,2,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,2,3,2,4,3,2,99,99,99,99,99,3,1069,6,2,4,3,1,.891527671630456
1010304300801,1,1,103,103043,35,1,7,3,4,19,20,7,6,7,6,2,92,92,99,4,99,99,99,99,99,99,99,99,4,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,3,98,98,98,98,98,98,98,98,98,98,3,3,3,3,4,4,98,98,98,1,98,98,1,94,999,1,99,999,2,1,99,93,91,93,99,98,91,2,99,2,99,998,999,998,99,999,99,98,98,98,98,98,98,95,95,95,95,95,10,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,3,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,99,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,98,98,13,3,3,4,2,2,2,2,2,1,3,2,1,60,7092,7,6,99,9999,9999,99,1,7,0,0,0,2,98,4,1,19,55,1,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,5,3,5,2,2,11,99,99,99,99,99,3,1069,6,1,5,1,1,.78521760826911
1010304301908,1,1,103,103043,37,2,7,8,2,20,4,5,7,4,7,99,8,92,99,3,7,99,99,99,99,99,99,99,2,2,99,8,11,99,99,99,99,99,99,99,99,99,8,1,2,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,3,3,92,1,3,2,2,3,2,2,2,2,1,2,2,4,2,4,5,2,1,1,1,1,2,404,999,99,999,2,10,99,2,1,1,1,2,91,2,99,2,99,2,1,409,2,501,2,7,6,5,6,7,95,5,8,3,8,5,5,6,5,6,5,2,6,5,6,5,10,5,5,5,5,1,3,5,5,5,5,5,2,3,3,2,4,2,3,2,3,1,99,4,3,5,5,1,1,1,2,2,2,1,2,3,1,3,2,2,1,3,71,6,6,11,2,2,2,2,2,1,1,99,1,20,9999,6,6,99,9999,9999,99,1,5,0,0,0,1,98,1,1,20,41,1,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,2,4,3,4,3,1,99,99,99,99,99,99,1069,6,1,1,5,1,1.03234055762538
1010304302016,1,1,103,103043,35,3,7,5,6,19,50,1,1,1,1,1,4,1,2,2,1,5,99,99,99,99,99,99,2,2,99,8,11,99,99,99,99,99,99,99,99,99,8,4,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,3,3,98,3,1,1,1,4,1,3,4,3,2,3,3,4,3,3,3,1,98,98,98,1,1,404,999,99,999,1,99,91,1,5,2,2,2,2,2,99,2,99,992,999,998,99,999,99,8,5,8,5,5,8,5,10,0,98,3,5,10,10,10,10,9,5,5,98,98,10,5,2,98,98,3,3,5,8,2,8,2,1,97,6,2,4,3,3,2,2,2,1,2,3,5,5,2,1,1,2,98,98,3,3,2,2,2,98,5,2,1,71,2,2,12,2,2,2,2,2,1,1,99,1,3062,9999,1,6,99,9999,9999,99,1,5,1,0,0,2,1,2,1,20,25,2,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,3,3,3,4,2,1,4,99,99,99,99,99,4,1069,6,2,1,5,1,1.05655181924598
1010306401502,1,1,103,103064,34,3,7,14,1,20,24,1,7,1,1,3,5,5,6,2,3,99,99,99,99,99,99,99,2,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,3,4,6,2,3,2,2,3,1,3,3,98,96,2,2,2,3,4,4,2,1,1,1,1,2,110,999,99,999,2,4,99,2,1,1,1,2,3,1,3,1,2,27,1,705,2,704,1,6,7,6,6,7,7,5,6,3,6,5,6,6,6,6,6,6,6,7,7,7,6,7,4,6,6,96,3,4,7,4,7,5,2,96,5,3,4,3,3,3,3,2,1,1,2,6,4,1,1,3,3,96,96,3,3,1,1,1,2,2,1,2,38,3,2,12,2,2,2,2,2,1,3,5,99,2012,9999,1,1,3,2031,9999,1,1,4,0,0,2,2,8,2,2,20,58,1,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,1,5,3,4,4,1,99,99,99,99,99,99,1084,6,1,4,5,1,.71085880608674
1010306401507,1,1,103,103064,29,2,7,13,7,19,12,1,1,1,1,4,4,1,6,3,5,99,99,99,99,99,99,99,2,2,99,5,10,99,99,99,99,99,99,99,99,99,5,4,99,99,1,3,99,99,99,99,99,99,99,99,99,99,99,99,2,96,6,1,3,3,2,4,2,3,2,2,2,2,2,2,2,1,5,1,1,2,2,1,1,113,999,99,999,1,99,92,1,5,1,1,1,91,2,99,2,99,1,15,998,99,999,99,7,8,6,8,8,7,3,8,2,5,4,4,5,4,5,6,6,7,5,7,6,9,6,2,4,2,1,2,5,6,4,7,3,1,3,5,2,2,2,3,3,3,2,2,99,99,5,5,2,1,1,1,2,2,2,3,3,3,1,2,3,2,2,69,2,2,10,2,1,2,2,2,1,2,3,1,2012,9999,1,1,2,7032,9999,1,2,7,0,0,0,2,6,2,1,19,41,1,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,2,5,3,4,2,2,4,99,99,99,99,1,1084,6,1,1,4,1,1.12650650638248
1010306403206,1,1,103,103064,32,1,7,16,3,8,33,1,1,2,1,3,2,7,2,3,3,5,99,99,99,99,99,99,2,2,99,92,99,99,99,99,99,99,99,99,99,99,99,4,99,99,92,99,99,99,99,99,99,99,99,99,99,99,99,99,2,3,12,4,3,3,2,2,2,2,3,3,2,2,2,2,3,1,2,1,98,1,1,1,2,103,999,99,999,2,4,99,94,5,1,8,2,8,96,99,1,2,1,992,104,2,992,99,7,7,6,5,7,4,5,6,2,5,4,6,7,5,4,6,6,7,4,7,4,8,6,3,5,4,96,3,5,98,3,6,3,2,3,5,3,3,2,3,3,3,2,2,99,99,6,4,2,1,1,1,2,2,3,1,1,1,3,2,3,2,3,64,1,2,10,2,2,2,2,2,1,1,99,1,2012,9999,1,6,99,9999,9999,99,1,4,0,4,3,2,9,1,2,9,5,1,1,10,99,99,99,99,99,99,99,99,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,3,5,3,4,3,4,99,99,99,99,99,1,1084,6,1,2,4,1,.979431943272572
